ImageID,Labels,Caption
19916.jpg,0,a woman on a tennis court prepares to hit the ball
19917.jpg,6,a blue and yellow train on the track next to a fence
19919.jpg,0,a child laying in crib with teddy bear
19922.jpg,15 0 17,a dog and two people walking on sand
19924.jpg,0,two women sitting on the floor playing video games
19926.jpg,0,a man laying in bed with a light on
19928.jpg,0,a person holding a nintendo wii game controller
19930.jpg,7 3,a truck and motorcycle parked along a street
19932.jpg,0,a monitor and keyboard near a gutted computer tower
19934.jpg,14,a fruit stand with bananas avocadoes and mangoes
19935.jpg,18,these fairly small horses have really big hooves
19936.jpg,0,a woman cross country skiing down a path
19937.jpg,0,two adults with skis are standing with a small child between them
19938.jpg,16,a cat naps on some sandals on a shady porch
19939.jpg,15,two zebra standing next to each other on a lush green field
19941.jpg,0,a library with shelves of books and a seating area
19944.jpg,0,people sit on inflatable cylinders while two girls play wii on a projection screen in a library
19947.jpg,0,a young man on a skateboard near a half pipe
19948.jpg,0,a large wave with a man on a surfboard
19950.jpg,0 3,cop on white motorcycle with a sidecar on a street
19952.jpg,0 1 2 3 17,a man on a bike with his dog
19955.jpg,0,a person grabbing a slice of pizza on a pan
19956.jpg,0,a woman blow drying a child's hair in a salon
19959.jpg,0,a man doing a snowboard jump beside a metal tower
19960.jpg,0 14,a couple of large gray elephants standing next to each other
19962.jpg,0,two people coming in from the rain
19963.jpg,4,a plane sitting on a tarmac at an airport
19966.jpg,0,a small boy and his stuffed animal is playing with a game
19967.jpg,0,a man holding a frisbee high into the air
19969.jpg,4,a small white and blue plane flying through the air
19971.jpg,0,a man holding a snow board standing at the peak of a mountain
19974.jpg,0 2 4,there are many different airplanes that are parked
19975.jpg,0,a person standing on  surfboard in the water
19976.jpg,7 5,a newspaper case with a pink unicorn sticker on the side of it
19978.jpg,2 13,a parking meter sitting on the side of a road
19980.jpg,5,a blue bus is traveling down the road
19982.jpg,0 14,a lady that is cutting something up in her hand
19984.jpg,7 0 18,a horse is standing next to a car outside
19986.jpg,0,a female holding a tennis racket jumping up in the air
19988.jpg,12,a red stop sign with a couple of street signs above it
19989.jpg,0 1 2 3,a woman is walking down a road among cyclists
19991.jpg,0,there is a male tennis player preparing to hit the ball
19993.jpg,16,the cat sees its own reflection in the mirror
19995.jpg,9,a red and white sign is hanging in a big city
19996.jpg,6,a passenger train going by on a bridge above the water
19997.jpg,0 9 2 5,a double decker bus during a snowy day
19999.jpg,0,people standing in line to check in at an airport
20001.jpg,0,one side in a tennis match serves the ball
20002.jpg,0,a blind folded guy is about to swing a plastic bat
20004.jpg,0 5,a man stands outside with an orange in his hand and an umbrella top covering his head
20009.jpg,0 18,a horse drawn carriage moving through the street of a small town
20010.jpg,8 17 0,a brown and white dog with a red harness near a harbor
20012.jpg,17,a cute puppy chews on a frisbee in the grass
20014.jpg,0,a man brushes his teeth with an electronic toothbrush while he looks into the mirror
20015.jpg,7 0 2 3,people standing on a street with lots of building
20017.jpg,0,a man prepares to receive a serve in a tennis match
20019.jpg,0 14,a base ball game with a batter hitting the ball
20022.jpg,0 14,a man is standing on a bench on the dock
20025.jpg,0,a baby dressed in slacks and a tie holding sunglasses
20026.jpg,0,there is a large group of people eating in the restaurant
20029.jpg,0 2 4,a family walking towards a very small airplane
20030.jpg,0,a woman sitting at an office desk holding a large teddy bear
20033.jpg,0,a baby bundled up in blankets on the bed
20035.jpg,15,an elephant drinks from a nearby river while birds stand around
20038.jpg,0,a surfer watches another surfer ride a small wave
20041.jpg,0,a collage of photos with a person wearing a suit and tie
20043.jpg,0,there is a very long table preparing to eat a meal
20045.jpg,0,a couple of men standing next to each other holding wii game controllers
20046.jpg,0 17,a dog is dressed in a shirt and jeans
20050.jpg,16,a cat sitting on top of two pizza boxes
20051.jpg,0,a parade of donkeys walking up a street
20053.jpg,0 1,a man with a backpack is standing near a row of bicycles
20054.jpg,0,a young boy using a pair of green handled scissors
20056.jpg,15,a close up of a small bird on a rock
20057.jpg,0 14,woman sitting on a bench holding a hotdog in her hand
20059.jpg,0,a man is touching a black laptop on a desk
20060.jpg,1 2 13,row of bicycles next to a yellow box on bricked walkway
20064.jpg,0,a person holding a white game controller sitting on a train
20065.jpg,0 8,a woman and two babies are in a swimming pool
20069.jpg,0,a batter at bat during a baseball game
20071.jpg,0,a woman standing in the living room holding a remote
20073.jpg,0 2,a bunch of people with some wearing headscarves are flying kites and pulling a panda bear balloon
20075.jpg,0,a man brushing his teeth with an electric tooth brush
20077.jpg,0 2,a female is sitting on some steps talking on her cell
20078.jpg,2 13 14,a parking meter sitting in a parking lot next to a table with chairs
20079.jpg,0,a man in blue waiting for the pitch
20081.jpg,0 2,a woman standing at the corner of a tennis court waiting for the ball to come
20085.jpg,0,a group of ladies stand in a kitchen to cook
20086.jpg,14,there is a room wtha a lot of storage space in there
20088.jpg,0,a group of men preparing food inside of a kitchen
20090.jpg,0,man about to throw a forehand frisbee in game
20091.jpg,4,a beige and blue airplane is in the gray sky
20094.jpg,0,a group of people petting a zebra on the street
20096.jpg,16,a cat sitting in a sink looking back at the camera
20097.jpg,0,a small child in a diaper looking at a book
20100.jpg,0,a man standing at a table inside of a restaurant
20101.jpg,0,an iridescent intricately designed vase sits among other vases in a display
20103.jpg,0 14,a skater prepares to shred the gnar in public
20104.jpg,10,a hydrant on the field besides a house
20106.jpg,8 0,the man in the baseball cap is driving a boat
20107.jpg,18,two brown horses crossing necks with each other
20110.jpg,0,a surfboard sticking out of the sand at a beach
20111.jpg,0,young asian family sitting on the floor playing monopoly on big screen tv
20113.jpg,0,a man and two little girls standing in front of a giraffe
20116.jpg,0 14,kids in their uniforms during a baseball game
20117.jpg,16,a fluffy cat sitting on the edge of a table
20119.jpg,0,a man and woman in a restroom with the toilet spraying water
20121.jpg,0,a couple of guys standing up with some snowboards in hand
20123.jpg,0 10,a man walks with a young girl hand and hand as she carries an umbrella
20124.jpg,18,a couple of horses walking along a beach
20127.jpg,0,a line of book shelves with a stuffed animal sitting on the top of each
20131.jpg,17,a dog headring some cattle to be corraled for safe keeping
20132.jpg,0,the batter has just hit the ball as the crowd watches
20133.jpg,0 1,a man wearing a gray suit and tie standing next to a bike
20135.jpg,7,a red and white truck is driven down a road
20138.jpg,4,an airplane is taking off from an airport
20139.jpg,0 17 2,black and white image of a large dog walking next to a parked car
20141.jpg,0,a woman sitting in front of a giant pizza
20142.jpg,0,a woman eating a hot dog while standing on a sidewalk
20145.jpg,0 6,a train parked inside of a train station
20147.jpg,0,a baseball pitcher pitching a ball during a game
20149.jpg,0 9,a woman riding skis across snow covered ground
20152.jpg,0 8 6,a crowd of people gathered near a train wreck by a river
20153.jpg,0,a brown teddy bear siting on top of grass
20156.jpg,0,a young kid with big blue eyes takes a bite of food
20157.jpg,8 0,families and groups of people standing on a beach with their feet in the water
20159.jpg,0,a newly married couple standing next to each other
20162.jpg,0,a man and a woman holding glasses of white wine
20164.jpg,2 4,canadian planes sitting at the airport on a clear day
20167.jpg,0 1 2,a group of cyclists are riding their bikes in a race
20169.jpg,0,a group of guys standing next to a tv holding a  remote
20170.jpg,0,a couple eating hamburgers and hotdogs at a pool party
20172.jpg,0,a man holding a tennis racquet near a tennis ball
20175.jpg,0 2,a man holding a snowboard standing next to a young man
20177.jpg,0,a woman plays tennis on a clay court
20178.jpg,0 2 5,a white five star bus riding down the street
20180.jpg,0 2,a child running with a kite on the beach
20184.jpg,0 1 2 8,a man posing with a bicycle near the shore with a ferry behind him
20186.jpg,0,a woman is sitting on a chair at a table with a cup and cell phone
20188.jpg,0,a small road side vendor shack set up for a charity
20189.jpg,0,a couple of women skiing up the slide of a snow covered slope
20190.jpg,7 2,cars parked on the sides of the street by houses
20194.jpg,0,a large bowl of fruit sits in the center of a table as people sit around in red chairs
20196.jpg,0,a tennis player is bending his knees to the side to hit the ball
20197.jpg,15 8 2 0,pelicans and seagulls sitting on the shore of a beach
20199.jpg,0 3,a motorcyclist with helmet and neon vest taking a photograph in side mirror
20203.jpg,0,a man kicking some sand at the beach
20205.jpg,0 2,some cows walking on a road with a person behind them
20207.jpg,0,three small oranges being held in one hand
20209.jpg,0,a living room with lots of furniture and hard wood flooring
20211.jpg,0,inside of a train's hallway with a man standing at the end
20212.jpg,0,child enjoys fistfuls of cake during a picnic
20216.jpg,0 2 5,a man holding an umbrella standing next to a busy street
20217.jpg,0,a young lady holding a tennis racket has a victorious look on
20219.jpg,7 0 2,a sign sitting on the side of a road
20222.jpg,0,this man is jumping to hit a tennis ball with his racket
20223.jpg,15,a picture of a bird with its mouth open
20224.jpg,0 4,an engine on a large airplane on a runway
20226.jpg,15,one bird rests on the pavement while another stands watch
20227.jpg,0,male chefs are making food at a restaurant
20230.jpg,0 3,two people ride a motorcycle down a road
20231.jpg,0,the woman is eating her meal at the table by herself
